Trade_ID,Pair,Signal,Entry_Time,Exit_Time,Entry_Price,Exit_Price,Stop_Loss,Take_Profit,Units,Risk_Amount,P&L,Exit_Reason,Duration_Minutes,Status,Balance_After
backtest_1,EUR_USD,sell,2025-10-06 07:40:00,2025-10-06 11:40:00,1.168935,1.1677,1.1667828571428571,1.1663292857142857,171.09591209092036,200.000,0.21130345143230328,MAX_HOLD_TIME,240.0,CLOSED,10000.21130345143230328
