Trade_ID,Pair,Signal,Entry_Time,Exit_Time,Entry_Price,Exit_Price,Stop_Loss,Take_Profit,Units,Risk_Amount,P&L,Exit_Reason,Duration_Minutes,Status,Balance_After
backtest_1,EUR_USD,sell,2025-07-16 13:35:00,2025-07-16 16:30:00,1.15757,1.16343,1.1578410714285714,1.1549878571428571,172.77572846566514,200.000,-1.0124657688087937,FORCE_CLOSE_TIME,175.0,CLOSED,9998.9875342311912063
